Kp,Ki,Kd,Settling_Time
1.1,0.3,2.3,12.73106092174348
1.1,0.3,2.4,13.031085923826986
1.1,0.3,2.5,13.321110092507709
1.1,0.3,2.6,13.60113342778565
1.1,0.3,2.7,13.851154262855239
1.1,0.3,2.8,14.121176764730395
1.1,0.3,2.9,14.39119926660555
1.1,0.3,3.0,14.621218434869574
1.1,0.4,0.3,28.992416034669557
1.1,0.4,0.4,17.30144178681557
1.1,0.4,0.5,11.170930910909243
1.1,0.4,0.6000000000000001,12.031002583548629
1.1,0.4,0.7,8.450704225352114
1.1,0.4,0.8,8.990749229102425
1.1,0.4,0.9000000000000001,5.770480873406117
1.1,0.4,1.0,6.120510042503542
1.1,0.4,1.1,6.510542545212101
1.1,0.4,1.2,6.940578381531795
1.1,0.4,1.3,7.370614217851488
1.1,0.4,1.4000000000000001,7.760646720560047
1.1,0.4,1.5000000000000002,8.13067755646304
1.1,0.4,1.6,8.50070839236603
1.1,0.4,1.7000000000000002,8.840736728060673
1.1,0.4,1.8,9.200766730560881
1.1,0.4,1.9000000000000001,9.550795899658306
1.1,0.4,2.0,9.850820901741812
1.1,0.4,2.1,10.140845070422536
1.1,0.4,2.2,10.440870072506042
1.1,0.4,2.3,10.7108925743812
1.1,0.4,2.4,10.970914242853572
1.1,0.4,2.5,11.240936744728728
1.1,0.4,2.6,11.480956746395533
1.1,0.4,2.7,11.710975914659556
1.1,0.4,2.8,11.940995082923578
1.1,0.4,2.9,12.1710142511876
1.1,0.4,3.0,12.381031752646054
1.1,0.5,0.3,120.0
1.1,0.5,0.4,29.382448537378117
1.1,0.5,0.5,17.401450120843403
1.1,0.5,0.6000000000000001,15.081256771397618
1.1,0.5,0.7,11.990999249937495
1.1,0.5,0.8,8.610717559796651
1.1,0.5,0.9000000000000001,9.150762563546962
1.1,0.5,1.0,9.90082506875573
1.1,0.5,1.1,10.63088590715893
1.1,0.5,1.2,6.300525043753646
1.1,0.5,1.3,6.630552546045504
1.1,0.5,1.4000000000000001,6.950579214934578
1.1,0.5,1.5000000000000002,7.280606717226436
1.1,0.5,1.6,7.57063088590716
1.1,0.5,1.7000000000000002,7.870655887990666
1.1,0.5,1.8,8.150679223268606
1.1,0.5,1.9000000000000001,8.440703391949329
1.1,0.5,2.0,8.700725060421702
1.1,0.5,2.1,8.960746728894074
1.1,0.5,2.2,9.210767563963664
1.1,0.5,2.3,9.460788399033254
1.1,0.5,2.4,9.690807567297275
1.1,0.5,2.5,9.920826735561297
1.1,0.5,2.6,10.130844237019753
1.1,0.5,2.7,10.340861738478207
1.1,0.5,2.8,10.560880073339446
1.1,0.5,2.9,10.760896741395117
1.1,0.5,3.0,10.950912576048005
1.1,0.6,0.3,120.0
1.1,0.6,0.4,120.0
1.1,0.6,0.5,29.62246853904492
1.1,0.6,0.6000000000000001,17.44145345445454
1.1,0.6,0.7,14.991249270772565
1.1,0.6,0.8,11.930994249520793
1.1,0.6,0.9000000000000001,12.851070922576882
1.1,0.6,1.0,9.14076173014418
1.1,0.6,1.1,9.720810067505626
1.1,0.6,1.2,10.340861738478207
1.1,0.6,1.3,10.950912576048005
1.1,0.6,1.4000000000000001,11.580965080423368
1.1,0.6,1.5000000000000002,12.121010084173681
1.1,0.6,1.6,12.641053421118427
1.1,0.6,1.7000000000000002,13.121093424452038
1.1,0.6,1.8,13.571130927577299
1.1,0.6,1.9000000000000001,13.97116426368864
1.1,0.6,2.0,14.381198433202767
1.1,0.6,2.1,14.761230102508543
1.1,0.6,2.2,15.17126427202267
1.1,0.6,2.3,15.501291774314527
1.1,0.6,2.4,15.841320110009168
1.1,0.6,2.5,16.191349279106593
1.1,0.6,2.6,16.541378448204018
1.1,0.6,2.7,16.861405117093092
1.1,0.6,2.8,17.151429285773816
1.1,0.6,2.9,17.47145595466289
1.1,0.6,3.0,17.761480123343613
1.1,0.7,0.3,120.0
1.1,0.7,0.4,120.0
1.1,0.7,0.5,120.0
1.1,0.7,0.6000000000000001,29.67247270605884
1.1,0.7,0.7,21.251770980915076
1.1,0.7,0.8,14.911242603550297
1.1,0.7,0.9000000000000001,15.151262605217102
1.1,0.7,1.0,12.661055087923994
1.1,0.7,1.1,13.471122593549463
1.1,0.7,1.2,9.570797566463872
1.1,0.7,1.3,10.0408367363947
1.1,0.7,1.4000000000000001,10.520876739728312
1.1,0.7,1.5000000000000002,11.02091840986749
1.1,0.7,1.6,11.47095591299275
1.1,0.7,1.7000000000000002,11.930994249520793
1.1,0.7,1.8,12.351029252437703
1.1,0.7,1.9000000000000001,12.741061755146262
1.1,0.7,2.0,13.101091757646472
1.1,0.7,2.1,13.481123426952246
1.1,0.7,2.2,13.841153429452454
1.1,0.7,2.3,14.181181765147096
1.1,0.7,2.4,14.481206767230603
1.1,0.7,2.5,14.81123426952246
1.1,0.7,2.6,15.131260938411534
1.1,0.7,2.7,15.401283440286692
1.1,0.7,2.8,15.701308442370198
1.1,0.7,2.9,15.981331777648139
1.1,0.7,3.0,16.251354279523294
1.2000000000000002,0.1,0.3,10.900908409034086
1.2000000000000002,0.1,0.4,7.120593382781899
1.2000000000000002,0.1,0.5,4.890407533961164
1.2000000000000002,0.1,0.6000000000000001,5.060421701808484
1.2000000000000002,0.1,0.7,5.320443370280857
1.2000000000000002,0.1,0.8,5.840486707225603
1.2000000000000002,0.1,0.9000000000000001,10.980915076256355
1.2000000000000002,0.1,1.0,11.100925077089759
1.2000000000000002,0.1,1.1,11.620968414034504
1.2000000000000002,0.1,1.2,12.551045920493376
1.2000000000000002,0.1,1.3,14.75122926910576
1.2000000000000002,0.1,1.4000000000000001,15.861321776814735
1.2000000000000002,0.1,1.5000000000000002,2.4602050170847574
1.2000000000000002,0.1,1.6,2.5702141845153763
1.2000000000000002,0.1,1.7000000000000002,2.690224185348779
1.2000000000000002,0.1,1.8,2.810234186182182
1.2000000000000002,0.1,1.9000000000000001,2.950245853821152
1.2000000000000002,0.1,2.0,3.090257521460122
1.2000000000000002,0.1,2.1,3.2302691890990918
1.2000000000000002,0.1,2.2,3.3702808567380615
1.2000000000000002,0.1,2.3,3.5202933577798152
1.2000000000000002,0.1,2.4,3.660305025418785
1.2000000000000002,0.1,2.5,3.800316693057755
1.2000000000000002,0.1,2.6,3.940328360696725
1.2000000000000002,0.1,2.7,4.070339194932911
1.2000000000000002,0.1,2.8,4.200350029169098
1.2000000000000002,0.1,2.9,4.3203600300025
1.2000000000000002,0.1,3.0,4.440370030835903
1.2000000000000002,0.2,0.3,10.440870072506042
1.2000000000000002,0.2,0.4,11.340945078756564
1.2000000000000002,0.2,0.5,7.2206017168097345
1.2000000000000002,0.2,0.6000000000000001,5.090424202016835
1.2000000000000002,0.2,0.7,5.3504458704892075
1.2000000000000002,0.2,0.8,5.790482540211684
1.2000000000000002,0.2,0.9000000000000001,6.670555879656638
1.2000000000000002,0.2,1.0,9.080756729727478
1.2000000000000002,0.2,1.1,9.410784232019335
1.2000000000000002,0.2,1.2,9.73081090090841
1.2000000000000002,0.2,1.3,10.300858404867073
1.2000000000000002,0.2,1.4000000000000001,11.010917576464706
1.2000000000000002,0.2,1.5000000000000002,11.880990082506877
1.2000000000000002,0.2,1.6,12.691057588132345
1.2000000000000002,0.2,1.7000000000000002,13.511125927160597
1.2000000000000002,0.2,1.8,14.171180931744313
1.2000000000000002,0.2,1.9000000000000001,14.771230935911326
1.2000000000000002,0.2,2.0,15.351279273272773
1.2000000000000002,0.2,2.1,15.7613134427869
1.2000000000000002,0.2,2.2,16.161346778898242
1.2000000000000002,0.2,2.3,16.541378448204018
1.2000000000000002,0.2,2.4,16.93141095091258
1.2000000000000002,0.2,2.5,17.261438453204434
1.2000000000000002,0.2,2.6,17.591465955496293
1.2000000000000002,0.2,2.7,17.891490957579798
1.2000000000000002,0.2,2.8,18.18151512626052
1.2000000000000002,0.2,2.9,18.521543461955165
1.2000000000000002,0.2,3.0,18.751562630219187
1.2000000000000002,0.3,0.3,16.23135261271773
1.2000000000000002,0.3,0.4,10.550879239936663
1.2000000000000002,0.3,0.5,11.320943411950996
1.2000000000000002,0.3,0.6000000000000001,7.560630052504376
1.2000000000000002,0.3,0.7,5.210434202850238
1.2000000000000002,0.3,0.8,5.500458371530962
1.2000000000000002,0.3,0.9000000000000001,5.9104925410450875
1.2000000000000002,0.3,1.0,6.490540878406534
1.2000000000000002,0.3,1.1,7.200600050004168
1.2000000000000002,0.3,1.2,7.820651720976748
1.2000000000000002,0.3,1.3,8.340695057921494
1.2000000000000002,0.3,1.4000000000000001,8.800733394449537
1.2000000000000002,0.3,1.5000000000000002,9.320776731394284
1.2000000000000002,0.3,1.6,9.810817568130679
1.2000000000000002,0.3,1.7000000000000002,10.29085757146429
1.2000000000000002,0.3,1.8,10.750895907992334
1.2000000000000002,0.3,1.9000000000000001,11.19093257771481
1.2000000000000002,0.3,2.0,11.600966747228936
1.2000000000000002,0.3,2.1,11.940995082923578
1.2000000000000002,0.3,2.2,12.281023418618219
1.2000000000000002,0.3,2.3,12.651054254521211
1.2000000000000002,0.3,2.4,12.93107758979915
1.2000000000000002,0.3,2.5,13.221101758479874
1.2000000000000002,0.3,2.6,13.491124260355031
1.2000000000000002,0.3,2.7,13.80115009584132
1.2000000000000002,0.3,2.8,14.031169264105342
1.2000000000000002,0.3,2.9,14.321193432786066
1.2000000000000002,0.3,3.0,14.551212601050088
1.2000000000000002,0.4,0.3,24.772064338694893
1.2000000000000002,0.4,0.4,16.4913742811901
1.2000000000000002,0.4,0.5,10.670889240770064
1.2000000000000002,0.4,0.6000000000000001,11.360946745562131
1.2000000000000002,0.4,0.7,7.910659221601801
1.2000000000000002,0.4,0.8,8.05067088924077
1.2000000000000002,0.4,0.9000000000000001,5.5404617051420955
1.2000000000000002,0.4,1.0,5.880490040836737
1.2000000000000002,0.4,1.1,6.2805233769480795
1.2000000000000002,0.4,1.2,6.73056088007334
1.2000000000000002,0.4,1.3,7.180598383198601
1.2000000000000002,0.4,1.4000000000000001,7.5906325527127265
1.2000000000000002,0.4,1.5000000000000002,7.9706642220185016
1.2000000000000002,0.4,1.6,8.360696724727061
1.2000000000000002,0.4,1.7000000000000002,8.710725893824486
1.2000000000000002,0.4,1.8,9.080756729727478
1.2000000000000002,0.4,1.9000000000000001,9.430785898824903
1.2000000000000002,0.4,2.0,9.740811734311194
1.2000000000000002,0.4,2.1,10.050837569797483
1.2000000000000002,0.4,2.2,10.340861738478207
1.2000000000000002,0.4,2.3,10.63088590715893
1.2000000000000002,0.4,2.4,10.890907575631303
1.2000000000000002,0.4,2.5,11.150929244103676
1.2000000000000002,0.4,2.6,11.390949245770482
1.2000000000000002,0.4,2.7,11.630969247437287
1.2000000000000002,0.4,2.8,11.880990082506877
1.2000000000000002,0.4,2.9,12.111009250770898
1.2000000000000002,0.4,3.0,12.321026752229352
1.2000000000000002,0.5,0.3,120.0
1.2000000000000002,0.5,0.4,25.21210100841737
1.2000000000000002,0.5,0.5,16.761396783065255
1.2000000000000002,0.5,0.6000000000000001,10.80090007500625
1.2000000000000002,0.5,0.7,11.420951745978833
1.2000000000000002,0.5,0.8,8.180681723476956
1.2000000000000002,0.5,0.9000000000000001,8.630719226602217
1.2000000000000002,0.5,1.0,9.220768397366447
1.2000000000000002,0.5,1.1,5.810484207017252
1.2000000000000002,0.5,1.2,6.130510875906326
1.2000000000000002,0.5,1.3,6.4605383781981836
1.2000000000000002,0.5,1.4000000000000001,6.800566713892825
1.2000000000000002,0.5,1.5000000000000002,7.130594216184682
1.2000000000000002,0.5,1.6,7.450620885073756
1.2000000000000002,0.5,1.7000000000000002,7.750645887157264
1.2000000000000002,0.5,1.8,8.030669222435204
1.2000000000000002,0.5,1.9000000000000001,8.33069422451871
1.2000000000000002,0.5,2.0,8.600716726393866
1.2000000000000002,0.5,2.1,8.870739228269024
1.2000000000000002,0.5,2.2,9.130760896741396
1.2000000000000002,0.5,2.3,9.380781731810984
1.2000000000000002,0.5,2.4,9.610800900075006
1.2000000000000002,0.5,2.5,9.84082006833903
1.2000000000000002,0.5,2.6,10.060838403200266
1.2000000000000002,0.5,2.7,10.270855904658722
1.2000000000000002,0.5,2.8,10.480873406117176
1.2000000000000002,0.5,2.9,10.690890907575632
1.2000000000000002,0.5,3.0,10.890907575631303
1.2000000000000002,0.6,0.3,120.0
1.2000000000000002,0.6,0.4,120.0
1.2000000000000002,0.6,0.5,22.191849320776733
1.2000000000000002,0.6,0.6000000000000001,17.00141678473206
1.2000000000000002,0.6,0.7,14.441203433619469
1.2000000000000002,0.6,0.8,11.5009584132011
1.2000000000000002,0.6,0.9000000000000001,8.33069422451871
1.2000000000000002,0.6,1.0,8.75072922743562
1.2000000000000002,0.6,1.1,9.34077839819985
1.2000000000000002,0.6,1.2,10.01083423618635
1.2000000000000002,0.6,1.3,10.620885073756147
1.2000000000000002,0.6,1.4000000000000001,6.270522543545296
1.2000000000000002,0.6,1.5000000000000002,6.550545878823236
1.2000000000000002,0.6,1.6,6.810567547295609
1.2000000000000002,0.6,1.7000000000000002,7.080590049170764
1.2000000000000002,0.6,1.8,7.330610884240354
1.2000000000000002,0.6,1.9000000000000001,7.580631719309943
1.2000000000000002,0.6,2.0,7.820651720976748
1.2000000000000002,0.6,2.1,8.040670055837987
1.2000000000000002,0.6,2.2,8.280690057504792
1.2000000000000002,0.6,2.3,8.490707558963248
1.2000000000000002,0.6,2.4,8.72072672722727
1.2000000000000002,0.6,2.5,8.92074339528294
1.2000000000000002,0.6,2.6,9.120760063338611
1.2000000000000002,0.6,2.7,9.3107758979915
1.2000000000000002,0.6,2.8,9.51079256604717
1.2000000000000002,0.6,2.9,9.700808400700058
1.2000000000000002,0.6,3.0,9.880823401950163
1.2000000000000002,0.7,0.3,120.0
1.2000000000000002,0.7,0.4,120.0
1.2000000000000002,0.7,0.5,53.644470372531046
1.2000000000000002,0.7,0.6000000000000001,22.44187015584632
1.2000000000000002,0.7,0.7,17.091424285357114
1.2000000000000002,0.7,0.8,14.521210100841737
1.2000000000000002,0.7,0.9000000000000001,11.540961746812235
1.2000000000000002,0.7,1.0,12.301025085423786
1.2000000000000002,0.7,1.1,8.810734227852322
1.2000000000000002,0.7,1.2,9.280773397783149
1.2000000000000002,0.7,1.3,9.820818401533462
1.2000000000000002,0.7,1.4000000000000001,10.340861738478207
1.2000000000000002,0.7,1.5000000000000002,10.860905075422952
1.2000000000000002,0.7,1.6,11.33094424535378
1.2000000000000002,0.7,1.7000000000000002,11.790982581881824
1.2000000000000002,0.7,1.8,12.211017584798734
1.2000000000000002,0.7,1.9000000000000001,12.62105175431286
1.2000000000000002,0.7,2.0,12.981081756813069
1.2000000000000002,0.7,2.1,13.361113426118845
1.2000000000000002,0.7,2.2,13.711142595216268
1.2000000000000002,0.7,2.3,14.041170097508127
1.2000000000000002,0.7,2.4,14.371197599799984
1.2000000000000002,0.7,2.5,14.701225102091842
1.2000000000000002,0.7,2.6,15.011250937578133
1.2000000000000002,0.7,2.7,15.301275106258856
1.2000000000000002,0.7,2.8,15.59129927493958
1.2000000000000002,0.7,2.9,15.891324277023086
1.2000000000000002,0.7,3.0,16.161346778898242
1.3,0.1,0.3,10.0408367363947
1.3,0.1,0.4,6.90057504792066
1.3,0.1,0.5,6.260521710142513
1.3,0.1,0.6000000000000001,4.790399199933328
1.3,0.1,0.7,4.9804150345862155
1.3,0.1,0.8,5.240436703058588
1.3,0.1,0.9000000000000001,5.970497541461789
1.3,0.1,1.0,10.38086507208934
1.3,0.1,1.1,10.88090674222852
1.3,0.1,1.2,11.430952579381616
1.3,0.1,1.3,12.521043420285025
1.3,0.1,1.4000000000000001,14.871239269939162
1.3,0.1,1.5000000000000002,2.330194182848571
1.3,0.1,1.6,2.4302025168764065
1.3,0.1,1.7000000000000002,2.530210850904242
1.3,0.1,1.8,2.650220851737645
1.3,0.1,1.9000000000000001,2.780231685973831
1.3,0.1,2.0,2.9102425202100175
1.3,0.1,2.1,3.0502541878489877
1.3,0.1,2.2,3.180265022085174
1.3,0.1,2.3,3.3302775231269273
1.3,0.1,2.4,3.4602883573631136
1.3,0.1,2.5,3.5902991915993003
1.3,0.1,2.6,3.7203100258354866
1.3,0.1,2.7,3.850320860071673
1.3,0.1,2.8,3.9803316943078593
1.3,0.1,2.9,4.110342528544045
1.3,0.1,3.0,4.2203516959746645
1.3,0.2,0.3,10.020835069589133
1.3,0.2,0.4,10.340861738478207
1.3,0.2,0.5,6.970580881740146
1.3,0.2,0.6000000000000001,4.860405033752813
1.3,0.2,0.7,5.070422535211268
1.3,0.2,0.8,5.370447537294774
1.3,0.2,0.9000000000000001,5.940495041253438
1.3,0.2,1.0,9.190765897158096
1.3,0.2,1.1,9.260771730977583
1.3,0.2,1.2,9.550795899658306
1.3,0.2,1.3,9.980831735977999
1.3,0.2,1.4000000000000001,10.540878406533878
1.3,0.2,1.5000000000000002,11.310942578548213
1.3,0.2,1.6,12.181015084590383
1.3,0.2,1.7000000000000002,13.01108425702142
1.3,0.2,1.8,13.891157596466373
1.3,0.2,1.9000000000000001,14.571214267855655
1.3,0.2,2.0,15.0912576048004
1.3,0.2,2.1,15.59129927493958
1.3,0.2,2.2,16.081340111675974
1.3,0.2,2.3,16.481373447787316
1.3,0.2,2.4,16.841403450287526
1.3,0.2,2.5,17.17143095257938
1.3,0.2,2.6,17.511459288274025
1.3,0.2,2.7,17.78148179014918
1.3,0.2,2.8,18.14151179264939
1.3,0.2,2.9,18.361530127510626
1.3,0.2,3.0,18.71155929660805
1.3,0.3,0.3,15.491290940911744
1.3,0.3,0.4,10.120843403616968
1.3,0.3,0.5,10.530877573131095
1.3,0.3,0.6000000000000001,7.170597549795817
1.3,0.3,0.7,4.990415867988999
1.3,0.3,0.8,5.230435869655805
1.3,0.3,0.9000000000000001,5.580465038753229
1.3,0.3,1.0,6.1105092091007585
1.3,0.3,1.1,6.880573381115093
1.3,0.3,1.2,7.660638386532211
1.3,0.3,1.3,8.200683390282524
1.3,0.3,1.4000000000000001,8.600716726393866
1.3,0.3,1.5000000000000002,9.09075756313026
1.3,0.3,1.6,9.59079923326944
1.3,0.3,1.7000000000000002,10.100841736811402
1.3,0.3,1.8,10.580881740145013
1.3,0.3,1.9000000000000001,11.030919243270272
1.3,0.3,2.0,11.47095591299275
1.3,0.3,2.1,11.830985915492958
1.3,0.3,2.2,12.20101675139595
1.3,0.3,2.3,12.531044253687808
1.3,0.3,2.4,12.841070089174098
1.3,0.3,2.5,13.141095091257606
1.3,0.3,2.6,13.43111925993833
1.3,0.3,2.7,13.691140928410702
1.3,0.3,2.8,13.961163430285858
1.3,0.3,2.9,14.22118509875823
1.3,0.3,3.0,14.481206767230603
1.3,0.4,0.3,23.711975997999833
1.3,0.4,0.4,15.641303441953497
1.3,0.4,0.5,10.230852571047588
1.3,0.4,0.6000000000000001,10.700891740978415
1.3,0.4,0.7,7.46062171847654
1.3,0.4,0.8,7.250604217018085
1.3,0.4,0.9000000000000001,5.320443370280857
1.3,0.4,1.0,5.630469205767148
1.3,0.4,1.1,6.040503375281274
1.3,0.4,1.2,6.500541711809317
1.3,0.4,1.3,7.01058421535128
1.3,0.4,1.4000000000000001,7.430619218268189
1.3,0.4,1.5000000000000002,7.830652554379532
1.3,0.4,1.6,8.22068505708809
1.3,0.4,1.7000000000000002,8.5807150595883
1.3,0.4,1.8,8.940745062088508
1.3,0.4,1.9000000000000001,9.290774231185933
1.3,0.4,2.0,9.630802566880574
1.3,0.4,2.1,9.940828402366865
1.3,0.4,2.2,10.250854237853154
1.3,0.4,2.3,10.540878406533878
1.3,0.4,2.4,10.810900908409035
1.3,0.4,2.5,11.070922576881408
1.3,0.4,2.6,11.320943411950996
1.3,0.4,2.7,11.560963413617802
1.3,0.4,2.8,11.810984248687392
1.3,0.4,2.9,12.021001750145846
1.3,0.4,3.0,12.241020085007085
1.3,0.5,0.3,94.76789732477707
1.3,0.5,0.4,21.191765980498374
1.3,0.5,0.5,15.68130677556463
1.3,0.5,0.6000000000000001,10.35086257188099
1.3,0.5,0.7,10.85090424202017
1.3,0.5,0.8,7.74064505375448
1.3,0.5,0.9000000000000001,8.000666722226853
1.3,0.5,1.0,5.3404450370864245
1.3,0.5,1.1,5.620468372364364
1.3,0.5,1.2,5.940495041253438
1.3,0.5,1.3,6.300525043753646
1.3,0.5,1.4000000000000001,6.6605550462538545
1.3,0.5,1.5000000000000002,7.000583381948496
1.3,0.5,1.6,7.310609217434787
1.3,0.5,1.7000000000000002,7.63063588632386
1.3,0.5,1.8,7.940661721810152
1.3,0.5,1.9000000000000001,8.22068505708809
1.3,0.5,2.0,8.520710059171599
1.3,0.5,2.1,8.780731727643971
1.3,0.5,2.2,9.040753396116344
1.3,0.5,2.3,9.300775064588716
1.3,0.5,2.4,9.530794232852738
1.3,0.5,2.5,9.770814234519543
1.3,0.5,2.6,10.000833402783567
1.3,0.5,2.7,10.21085090424202
1.3,0.5,2.8,10.420868405700476
1.3,0.5,2.9,10.63088590715893
1.3,0.5,3.0,10.830902575214601
1.3,0.6,0.3,120.0
1.3,0.6,0.4,43.13359446620552
1.3,0.6,0.5,21.45178764897075
1.3,0.6,0.6000000000000001,13.111092591049255
1.3,0.6,0.7,10.490874239519961
1.3,0.6,0.8,10.990915909659138
1.3,0.6,0.9000000000000001,7.950662555212935
1.3,0.6,1.0,8.340695057921494
1.3,0.6,1.1,8.880740061671807
1.3,0.6,1.2,9.06075506292191
1.3,0.6,1.3,5.850487540628386
1.3,0.6,1.4000000000000001,6.130510875906326
1.3,0.6,1.5000000000000002,6.420535044587049
1.3,0.6,1.6,6.710559213267772
1.3,0.6,1.7000000000000002,6.970580881740146
1.3,0.6,1.8,7.230602550212518
1.3,0.6,1.9000000000000001,7.480623385282107
1.3,0.6,2.0,7.720643386948913
1.3,0.6,2.1,7.9806650554212855
1.3,0.6,2.2,8.200683390282524
1.3,0.6,2.3,8.430702558546546
1.3,0.6,2.4,8.640720060005
1.3,0.6,2.5,8.860738394866239
1.3,0.6,2.6,9.06075506292191
1.3,0.6,2.7,9.260771730977583
1.3,0.6,2.8,9.45078756563047
1.3,0.6,2.9,9.630802566880574
1.3,0.6,3.0,9.800816734727894
1.3,0.7,0.3,120.0
1.3,0.7,0.4,120.0
1.3,0.7,0.5,35.182931910992586
1.3,0.7,0.6000000000000001,18.691557629802485
1.3,0.7,0.7,13.251104258688224
1.3,0.7,0.8,10.610884240353363
1.3,0.7,0.9000000000000001,11.140928410700893
1.3,0.7,1.0,8.110675889657472
1.3,0.7,1.1,8.490707558963248
1.3,0.7,1.2,8.980748395699642
1.3,0.7,1.3,9.51079256604717
1.3,0.7,1.4000000000000001,10.080840070005834
1.3,0.7,1.5000000000000002,10.510875906325527
1.3,0.7,1.6,10.920910075839654
1.3,0.7,1.7000000000000002,10.38086507208934
1.3,0.7,1.8,6.720560046670556
1.3,0.7,1.9000000000000001,6.940578381531795
1.3,0.7,2.0,7.160596716393033
1.3,0.7,2.1,7.370614217851488
1.3,0.7,2.2,7.580631719309943
1.3,0.7,2.3,7.7806483873656145
1.3,0.7,2.4,13.541128427368948
1.3,0.7,2.5,14.141178431535963
1.3,0.7,2.6,14.541211767647304
1.3,0.7,2.7,14.92124343695308
1.3,0.7,2.8,15.271272606050506
1.3,0.7,2.9,15.581298441536795
1.3,0.7,3.0,15.891324277023086
1.4000000000000001,0.1,0.3,9.580798399866657
1.4000000000000001,0.1,0.4,6.720560046670556
1.4000000000000001,0.1,0.5,6.370530877573131
1.4000000000000001,0.1,0.6000000000000001,4.5803816984748735
1.4000000000000001,0.1,0.7,4.700391699308276
1.4000000000000001,0.1,0.8,4.88040670055838
1.4000000000000001,0.1,0.9000000000000001,5.180431702641887
1.4000000000000001,0.1,1.0,6.930577548129011
1.4000000000000001,0.1,1.1,10.060838403200266
1.4000000000000001,0.1,1.2,10.35086257188099
1.4000000000000001,0.1,1.3,11.080923410284191
1.4000000000000001,0.1,1.4000000000000001,12.76106342195183
1.4000000000000001,0.1,1.5000000000000002,2.230185848820735
1.4000000000000001,0.1,1.6,2.3101925160430037
1.4000000000000001,0.1,1.7000000000000002,2.410200850070839
1.4000000000000001,0.1,1.8,2.5202100175014586
1.4000000000000001,0.1,1.9000000000000001,2.630219184932078
1.4000000000000001,0.1,2.0,2.750229185765481
1.4000000000000001,0.1,2.1,2.870239186598883
1.4000000000000001,0.1,2.2,3.0102508542378534
1.4000000000000001,0.1,2.3,3.1402616884740397
1.4000000000000001,0.1,2.4,3.270272522710226
1.4000000000000001,0.1,2.5,3.390282523543629
1.4000000000000001,0.1,2.6,3.5302941911825987
1.4000000000000001,0.1,2.7,3.6503041920160015
1.4000000000000001,0.1,2.8,3.7703141928494044
1.4000000000000001,0.1,2.9,3.9003250270855907
1.4000000000000001,0.1,3.0,4.01033419451621
1.4000000000000001,0.2,0.3,11.540961746812235
1.4000000000000001,0.2,0.4,9.810817568130679
1.4000000000000001,0.2,0.5,6.73056088007334
1.4000000000000001,0.2,0.6000000000000001,6.0905075422951915
1.4000000000000001,0.2,0.7,4.810400866738895
1.4000000000000001,0.2,0.8,5.040420035002917
1.4000000000000001,0.2,0.9000000000000001,5.410450870905909
1.4000000000000001,0.2,1.0,7.7806483873656145
1.4000000000000001,0.2,1.1,9.200766730560881
1.4000000000000001,0.2,1.2,9.380781731810984
1.4000000000000001,0.2,1.3,9.62080173347779
1.4000000000000001,0.2,1.4000000000000001,10.140845070422536
1.4000000000000001,0.2,1.5000000000000002,10.740895074589549
1.4000000000000001,0.2,1.6,11.61096758063172
1.4000000000000001,0.2,1.7000000000000002,12.531044253687808
1.4000000000000001,0.2,1.8,13.391115926327195
1.4000000000000001,0.2,1.9000000000000001,14.19118259854988
1.4000000000000001,0.2,2.0,14.861238436536379
1.4000000000000001,0.2,2.1,15.371280940078341
1.4000000000000001,0.2,2.2,15.921326777231437
1.4000000000000001,0.2,2.3,16.30135844653721
1.4000000000000001,0.2,2.4,16.66138844903742
1.4000000000000001,0.2,2.5,17.071422618551548
1.4000000000000001,0.2,2.6,17.401450120843403
1.4000000000000001,0.2,2.7,17.711475956329696
1.4000000000000001,0.2,2.8,17.961496791399284
1.4000000000000001,0.2,2.9,18.31152596049671
1.4000000000000001,0.2,3.0,18.551545962163516
1.4000000000000001,0.3,0.3,14.881240103341947
1.4000000000000001,0.3,0.4,9.740811734311194
1.4000000000000001,0.3,0.5,9.970830902575216
1.4000000000000001,0.3,0.6000000000000001,6.8505708809067425
1.4000000000000001,0.3,0.7,6.060505042086841
1.4000000000000001,0.3,0.8,4.990415867988999
1.4000000000000001,0.3,0.9000000000000001,5.290440870072507
1.4000000000000001,0.3,1.0,5.7204767063921995
1.4000000000000001,0.3,1.1,6.490540878406534
1.4000000000000001,0.3,1.2,7.510625885490458
1.4000000000000001,0.3,1.3,8.040670055837987
1.4000000000000001,0.3,1.4000000000000001,8.50070839236603
1.4000000000000001,0.3,1.5000000000000002,8.870739228269024
1.4000000000000001,0.3,1.6,9.360780065005418
1.4000000000000001,0.3,1.7000000000000002,9.890824235352946
1.4000000000000001,0.3,1.8,10.38086507208934
1.4000000000000001,0.3,1.9000000000000001,10.830902575214601
1.4000000000000001,0.3,2.0,11.280940078339862
1.4000000000000001,0.3,2.1,11.67097258104842
1.4000000000000001,0.3,2.2,12.041003416951414
1.4000000000000001,0.3,2.3,12.421035086257188
1.4000000000000001,0.3,2.4,12.73106092174348
1.4000000000000001,0.3,2.5,13.01108425702142
1.4000000000000001,0.3,2.6,13.341111759313277
1.4000000000000001,0.3,2.7,13.60113342778565
1.4000000000000001,0.3,2.8,13.871155929660805
1.4000000000000001,0.3,2.9,14.121176764730395
1.4000000000000001,0.3,3.0,14.381198433202767
1.4000000000000001,0.4,0.3,20.211684307025585
